"date","close","volume","open","high","low"
"2017/01/20","208.1300","2082660.0000","208.1400","208.7000","207.5600"
"2017/01/19","207.4600","1651889.0000","208.2700","208.4300","206.9700"
"2017/01/18","208.1600","1980453.0000","208.0100","208.2200","207.4200"
"2017/01/17","207.7200","1690033.0000","207.7900","208.2100","207.3300"
"2017/01/13","208.4600","2822526.0000","208.1800","208.7800","208.1300"
"2017/01/12","208.0500","3244065.0000","207.9700","208.1900","206.5400"
"2017/01/11","208.5100","5677884.0000","207.8400","208.5100","207.1200"
"2017/01/10","207.9200","2189419.0000","207.9000","208.8200","207.5100"
"2017/01/09","207.9500","1705172.0000","208.3400","208.4800","207.8850"
"2017/01/06","208.6100","2194559.0000","207.9900","209.0900","207.4000"
"2017/01/05","207.8000","2771876.0000","207.7500","208.0400","207.0130"
"2017/01/04","207.9600","4622411.0000","207.2000","208.1800","207.1200"
"2017/01/03","206.7400","4749963.0000","206.6800","207.3300","205.5600"
"2016/12/30","205.3100","4251392.0000","206.3700","206.4300","204.5100"
"2016/12/29","206.0200","1773050.0000","206.1000","206.4700","205.5100"
"2016/12/28","206.0600","2227968.0000","208.0000","208.0700","205.9100"
"2016/12/27","207.7000","1817907.0000","207.4800","208.1500","207.4800"
"2016/12/23","207.1900","1279239.0000","206.9800","207.2200","206.7700"
"2016/12/22","207.0100","1863715.0000","207.1600","207.2400","206.5000"
"2016/12/21","208.5700","1545971.0000","209.0600","209.2000","208.5700"
"2016/12/20","209.1400","3194996.0000","208.9200","209.3099","208.6768"
"2016/12/19","208.3400","2041659.0000","208.1000","208.8000","207.9274"
"2016/12/16","207.8700","3073336.0000","208.8200","208.8400","207.5500"
"2016/12/15","208.2300","2809003.0000","207.7200","209.2299","207.5800"
"2016/12/14","207.4600","4232911.0000","208.8400","209.5900","206.9800"
"2016/12/13","209.1900","2670042.0000","208.5300","209.7000","208.4700"
"2016/12/12","207.7700","2419249.0000","207.9200","208.4200","207.3359"
"2016/12/09","208.0000","1971879.0000","207.0200","208.0300","206.9800"
"2016/12/08","206.7400","2972955.0000","206.2500","207.2700","205.9500"
"2016/12/07","206.2000","2253230.0000","203.4500","206.3200","203.3000"
"2016/12/06","203.6200","2412897.0000","203.1700","203.6300","202.6400"
"2016/12/05","202.9100","2070675.0000","202.6400","203.3000","202.4150"
"2016/12/02","201.7500","2119016.0000","201.7000","202.2300","201.3500"
"2016/12/01","201.6100","3281407.0000","202.6800","202.7100","201.2400"
"2016/11/30","202.4000","2359018.0000","203.5300","203.6920","202.3100"
"2016/11/29","202.8600","1689608.0000","202.5100","203.3500","202.1700"
"2016/11/28","202.5400","2192930.0000","203.0700","203.3700","202.3450"
"2016/11/25","203.5000","1843091.0000","203.0800","203.5000","202.9600"
"2016/11/23","202.6900","1465575.0000","202.1400","202.7100","201.7724"
"2016/11/22","202.5100","2773330.0000","202.5100","202.7300","201.7741"
"2016/11/21","202.1400","2641114.0000","201.2500","202.1800","201.1100"
"2016/11/18","200.6600","1668283.0000","201.1600","201.3200","200.4400"
"2016/11/17","201.0200","1176827.0000","200.2100","201.1300","200.1200"
"2016/11/16","200.0700","1195176.0000","199.7800","200.2900","199.6500"
"2016/11/15","200.4100","2528093.0000","199.2900","200.4200","199.0702"
"2016/11/14","198.8000","2651089.0000","199.3000","199.4900","198.0600"
"2016/11/11","198.7700","1921463.0000","198.4200","198.9600","197.7000"
"2016/11/10","199.1400","5121781.0000","199.5300","200.4400","197.6100"
"2016/11/09","198.6800","6118894.0000","194.9400","199.3399","194.9200"
"2016/11/08","196.5800","3048539.0000","195.3100","197.1800","195.0233"
"2016/11/07","195.6800","2698839.0000","194.1700","195.7400","194.0100"
"2016/11/04","191.4800","2221546.0000","191.8000","192.7100","191.3200"
"2016/11/03","191.7400","1512147.0000","192.7900","193.0000","191.3900"
"2016/11/02","192.4900","3395490.0000","193.4200","193.8100","192.1000"
"2016/11/01","193.7700","2456360.0000","195.5200","195.5400","192.4500"
"2016/10/31","195.1300","1816103.0000","195.4900","195.7400","194.9801"
"2016/10/28","195.1300","2632032.0000","195.7100","196.4000","194.4000"
"2016/10/27","195.7500","1635359.0000","197.0400","197.0700","195.6500"
"2016/10/26","196.2700","1202296.0000","195.7600","196.8600","195.5300"
"2016/10/25","196.7100","1464904.0000","197.1300","197.3900","196.4800"
"2016/10/24","197.2700","816961.0000","197.3700","197.6500","196.9500"
"2016/10/21","196.4700","1376361.0000","195.5400","196.5700","195.3800"
"2016/10/20","196.4200","1309796.0000","196.3700","196.9700","195.7000"
"2016/10/19","196.7400","1041360.0000","196.4900","197.0800","196.1297"
"2016/10/18","196.2000","1263381.0000","196.7000","196.7600","195.8200"
"2016/10/17","195.0500","1323158.0000","195.6400","195.9273","194.8100"
"2016/10/14","195.6300","1218830.0000","196.6500","197.1200","195.6100"
"2016/10/13","195.5800","2406168.0000","194.8300","196.1100","193.9200"
"2016/10/12","196.2100","1458672.0000","196.1200","196.7400","195.5876"
"2016/10/11","195.9600","2642814.0000","198.0000","198.0700","195.1900"
"2016/10/10","198.3700","1297401.0000","198.4400","198.9500","198.3100"
"2016/10/07","197.4600","1795140.0000","198.4200","198.6000","196.6510"
"2016/10/06","198.1900","1113392.0000","197.7400","198.3400","197.1600"
"2016/10/05","197.9600","1126748.0000","197.7700","198.4400","197.7200"
"2016/10/04","197.1400","2846569.0000","198.2500","198.4700","196.4800"
"2016/10/03","198.0600","2134531.0000","198.1800","198.3500","197.4500"
"2016/09/30","198.6900","3147403.0000","198.0100","199.3400","197.7500"
"2016/09/29","197.1100","2062403.0000","198.7100","199.1100","196.5400"
"2016/09/28","198.9800","1419899.0000","198.1800","199.0700","197.1300"
"2016/09/27","197.9100","1468015.0000","196.5300","198.0100","196.1600"
"2016/09/26","196.7100","2451566.0000","197.4700","197.6000","196.5000"
"2016/09/23","198.2900","1413559.0000","198.9800","199.1098","198.2200"
"2016/09/22","199.3600","2215193.0000","199.2600","199.7100","198.9800"
"2016/09/21","198.1700","2238673.0000","196.6900","198.3400","195.9800"
"2016/09/20","195.9700","1293885.0000","196.8600","197.0300","195.9300"
"2016/09/19","195.9500","2061150.0000","196.6300","197.2848","195.6400"
"2016/09/16","195.8900","1774200.0000","196.0200","196.1900","195.1700"
"2016/09/15","196.6600","1874417.0000","194.5100","197.0700","194.3700"
"2016/09/14","194.6600","2966319.0000","194.8300","196.1199","194.1200"
"2016/09/13","194.7800","3361848.0000","196.2500","196.5100","194.1200"
"2016/09/12","198.4800","2800160.0000","194.8800","198.9500","194.8000"
"2016/09/09","195.6800","3430638.0000","199.0800","199.1800","195.6700"
"2016/09/08","200.5200","2180474.0000","200.6200","200.9199","200.1900"
"2016/09/07","200.9900","1455442.0000","200.8200","201.1500","200.3200"
"2016/09/06","201.0000","1589599.0000","200.6900","201.0400","199.9200"
"2016/09/02","200.3700","1555772.0000","200.4100","200.8300","199.7800"
"2016/09/01","199.4800","2196083.0000","199.5000","199.7900","198.2400"
"2016/08/31","199.5200","2343858.0000","199.7000","199.8200","198.6500"
"2016/08/30","200.0100","1407317.0000","200.2800","200.5700","199.4476"
"2016/08/29","200.3900","1140577.0000","199.5300","200.6453","199.4900"
"2016/08/26","199.3800","2890614.0000","199.9600","201.0500","198.4400"
"2016/08/25","199.7600","1262644.0000","199.4800","200.2100","199.3316"
"2016/08/24","199.9200","1160458.0000","200.7800","200.8700","199.4600"
"2016/08/23","200.8900","1214451.0000","201.1800","201.5100","200.8600"
"2016/08/22","200.5200","880385.0000","200.3000","200.7500","199.8800"
"2016/08/19","200.5400","1190807.0000","200.3400","200.7200","199.8100"
"2016/08/18","200.8200","5211151.0000","200.3700","200.8600","200.2500"
"2016/08/17","200.3400","3157676.0000","200.0500","200.5300","199.1401"
"2016/08/16","200.0100","1729275.0000","200.6100","200.6600","200.0000"
"2016/08/15","201.0500","1051234.0000","200.8900","201.4100","200.8500"
"2016/08/12","200.4700","1718942.0000","200.3200","200.7000","200.0400"
"2016/08/11","200.6700","1645006.0000","200.3100","200.8900","199.9950"
"2016/08/10","199.6900","1221289.0000","200.3400","200.3950","199.3300"
"2016/08/09","200.2000","1821096.0000","200.1900","200.7300","199.8600"
"2016/08/08","200.0700","1440049.0000","200.4100","200.5099","199.7900"
"2016/08/05","200.1700","1818582.0000","199.3400","200.2216","199.1900"
"2016/08/04","198.5700","1384740.0000","198.5000","198.9000","198.0500"
"2016/08/03","198.3800","2057504.0000","197.7400","198.4200","197.3961"
"2016/08/02","197.8100","4085790.0000","198.7900","198.9400","196.8800"
"2016/08/01","199.0500","2111471.0000","199.3300","199.7100","198.5800"
"2016/07/29","199.2800","1758641.0000","198.6300","199.6000","198.3200"
"2016/07/28","198.9300","937204.0000","198.4900","199.2100","197.9750"
"2016/07/27","198.7100","2120153.0000","199.2900","199.3400","197.8500"
"2016/07/26","198.8400","1405321.0000","198.7000","199.2500","197.9745"
"2016/07/25","198.8500","1172616.0000","199.1000","199.1700","198.1700"
"2016/07/22","199.3300","1678985.0000","198.6200","199.3800","198.3000"
"2016/07/21","198.4100","4509727.0000","199.0700","199.3200","197.9700"
"2016/07/20","199.1600","1096590.0000","198.9200","199.4400","198.4100"
"2016/07/19","198.3600","1003296.0000","198.1300","198.3900","197.8800"
"2016/07/18","198.5800","1154924.0000","198.1500","198.7400","197.9000"
"2016/07/15","198.0100","2346463.0000","198.9300","198.9300","197.5600"
"2016/07/14","198.3100","3690912.0000","198.5800","198.8000","197.8900"
"2016/07/13","197.1600","2767309.0000","197.6900","197.6900","196.6850"
"2016/07/12","197.2300","2355828.0000","196.8400","197.5400","196.5900"
"2016/07/11","195.8500","3590430.0000","195.6200","196.4100","195.4100"
"2016/07/08","195.1700","2048546.0000","193.6300","195.3600","193.4100"
"2016/07/07","192.2500","1704943.0000","192.5600","193.2600","191.4377"
"2016/07/06","192.3800","2197818.0000","190.7100","192.4900","189.9700"
"2016/07/05","191.2500","2231597.0000","191.7300","191.8200","190.5700"
"2016/07/01","192.6000","2170963.0000","192.0900","193.1200","192.0700"
"2016/06/30","192.2000","3821977.0000","190.1300","192.2400","189.5276"
"2016/06/29","189.6400","4147566.0000","187.9500","189.8600","187.8600"
"2016/06/28","186.4300","4474687.0000","184.8700","186.4400","184.5300"
"2016/06/27","183.0500","7718752.0000","185.0600","185.0600","182.2700"
"2016/06/24","186.5600","10310110.0000","187.0000","189.8200","186.0000"
"2016/06/23","193.3900","2576541.0000","192.5200","193.4400","192.0000"
"2016/06/22","190.9200","2240564.0000","191.4500","192.2100","190.7750"
"2016/06/21","191.2400","1824423.0000","191.1500","191.6500","190.6500"
"2016/06/20","191.6500","1192213.0000","192.5600","193.2600","191.5640"
"2016/06/17","190.4300","1700645.0000","191.1000","191.1000","189.7300"
"2016/06/16","191.1400","2744398.0000","189.6000","191.3300","188.5700"
"2016/06/15","190.5200","1590651.0000","191.2600","191.9600","190.3600"
"2016/06/14","190.8000","2050387.0000","190.8300","191.4502","189.8000"
"2016/06/13","191.2200","2315547.0000","192.0300","192.9700","191.1200"
"2016/06/10","192.6700","1932075.0000","193.0700","193.4299","192.1172"
"2016/06/09","194.5400","1521518.0000","194.0200","194.6899","193.7500"
"2016/06/08","194.8400","1041126.0000","194.3400","194.9500","194.2100"
"2016/06/07","194.2000","1551220.0000","194.0500","194.7800","194.0150"
"2016/06/06","193.8500","1177575.0000","193.2900","194.2400","193.1200"
"2016/06/03","192.9200","1897245.0000","192.8500","193.2600","191.5900"
"2016/06/02","193.4800","1601658.0000","192.4500","193.4800","191.9200"
"2016/06/01","192.9000","2373135.0000","191.8800","193.0600","191.6300"
"2016/05/31","192.5400","2818317.0000","193.1600","193.2700","191.8800"
"2016/05/27","192.7700","988553.0000","192.1900","192.8300","192.1600"
"2016/05/26","192.0200","1222786.0000","192.1400","192.3600","191.6800"
"2016/05/25","191.9300","2006673.0000","191.3800","192.4200","191.3600"
"2016/05/24","190.6300","1985454.0000","189.1300","191.0100","189.0800"
"2016/05/23","188.2400","1415351.0000","188.4800","188.7800","188.0200"
"2016/05/20","188.4900","1588695.0000","187.9700","189.0500","187.9000"
"2016/05/19","187.3200","1795171.0000","187.1500","187.5900","185.9700"
"2016/05/18","187.9300","1937226.0000","187.5000","189.2000","186.7776"
"2016/05/17","187.9600","3322895.0000","189.3500","189.6500","187.3300"
"2016/05/16","189.6300","1075169.0000","187.9800","190.1600","187.9300"
"2016/05/13","187.7600","1658717.0000","189.1000","189.7100","187.4600"
"2016/05/12","189.5100","1783364.0000","190.1400","190.2889","188.3600"
"2016/05/11","189.4000","2724909.0000","190.7100","191.0700","189.3900"
"2016/05/10","191.1900","1020385.0000","189.6100","191.2100","189.5400"
"2016/05/09","188.8500","1552334.0000","188.5500","189.2700","188.3600"
"2016/05/06","188.6500","1551415.0000","187.2100","188.7199","187.0000"
"2016/05/05","187.9700","1609522.0000","188.5700","188.9000","187.5711"
"2016/05/04","187.9900","2079084.0000","187.9900","188.7800","187.4700"
"2016/05/03","189.1000","2347987.0000","189.4400","189.6600","188.2800"
"2016/05/02","190.7300","1637728.0000","189.8100","190.9500","189.3400"
"2016/04/29","189.2200","2785562.0000","189.6200","189.9750","188.0500"
"2016/04/28","190.3000","1573732.0000","191.2200","192.4000","189.8495"
"2016/04/27","192.0300","1971845.0000","191.2100","192.4400","190.8000"
"2016/04/26","191.6300","1709342.0000","191.7200","192.1600","191.1400"
"2016/04/25","191.3500","2366327.0000","191.0700","191.3600","190.3500"
"2016/04/22","191.6600","1863671.0000","191.3000","191.9400","190.6900"
"2016/04/21","191.6100","1814185.0000","192.7000","192.8200","191.3700"
"2016/04/20","192.6800","1636809.0000","192.6000","193.4300","192.0500"
"2016/04/19","192.5200","1633234.0000","192.3600","192.7800","191.6401"
"2016/04/18","191.9400","2345283.0000","189.9900","191.9400","189.8500"
"2016/04/15","190.5600","2059711.0000","190.8000","190.8500","190.2200"
"2016/04/14","190.7700","3214759.0000","190.8400","191.3100","190.4100"
"2016/04/13","190.7900","1971372.0000","189.8800","190.8500","189.7100"
"2016/04/12","188.9000","1591097.0000","187.2900","189.1799","186.8300"
"2016/04/11","187.0800","1354533.0000","188.2600","188.9900","187.0300"
"2016/04/08","187.5700","2043818.0000","188.3100","188.7740","186.9900"
"2016/04/07","187.0600","2628239.0000","188.1700","188.5000","186.2600"
"2016/04/06","189.2900","1856333.0000","187.3900","189.3800","187.0900"
"2016/04/05","187.2500","1737537.0000","187.7400","188.2100","187.0000"
"2016/04/04","189.1700","1258004.0000","189.7400","189.9000","188.8300"
"2016/04/01","189.7700","2971762.0000","187.4000","189.9600","187.1000"
"2016/03/31","188.5600","3007818.0000","188.8500","189.2900","188.3200"
"2016/03/30","189.0100","1907700.0000","189.1700","189.7200","188.5800"
"2016/03/29","188.2200","1604848.0000","185.9900","188.2200","185.6300"
"2016/03/28","186.4300","1271260.0000","186.7600","186.9400","185.9200"
"2016/03/24","186.3000","1874837.0000","185.2500","186.3200","185.0100"
"2016/03/23","186.4300","1633330.0000","187.1800","187.3600","186.1800"
"2016/03/22","187.6300","1520631.0000","186.8900","188.2100","186.7100"
"2016/03/21","187.7300","1534929.0000","187.1800","187.9400","186.9100"
"2016/03/18","188.4500","2623349.0000","188.3500","188.7900","187.9100"
"2016/03/17","187.7500","1937606.0000","186.4200","188.2350","186.0000"
"2016/03/16","186.5700","2700654.0000","184.8800","186.9300","184.8600"
"2016/03/15","185.4600","1325297.0000","184.7000","185.4600","184.4200"
"2016/03/14","185.7000","1412806.0000","185.4000","186.2000","185.0700"
"2016/03/11","185.9800","2231094.0000","184.5700","186.0100","184.4600"
"2016/03/10","183.0100","2089526.0000","183.3800","184.3900","181.0300"
"2016/03/09","182.9100","1641079.0000","182.8500","183.2200","182.0100"
"2016/03/08","181.9100","3384371.0000","182.8300","183.3300","181.7800"
"2016/03/07","183.9800","3449325.0000","182.8500","184.3890","182.7500"
"2016/03/04","183.7800","2820858.0000","183.4500","184.6600","182.5500"
"2016/03/03","183.1900","3151173.0000","182.2700","183.2300","181.7000"
"2016/03/02","182.5200","3839271.0000","181.3600","182.5400","180.9080"
"2016/03/01","181.7500","3040855.0000","178.8400","181.7500","178.3300"
"2016/02/29","177.3800","3125830.0000","178.9400","179.9500","177.3800"
"2016/02/26","178.9800","2560772.0000","180.2000","180.3600","178.7400"
"2016/02/25","179.3100","2546042.0000","177.7000","179.3100","176.8300"
"2016/02/24","177.1800","2599802.0000","174.7900","177.4500","173.6000"
"2016/02/23","176.3500","2075395.0000","177.9200","178.1900","176.2200"
"2016/02/22","178.5900","2602993.0000","177.7800","178.7500","177.7100"
"2016/02/19","176.0700","1136909.0000","175.2800","176.2000","174.6499"
"2016/02/18","176.1100","1646148.0000","177.2000","177.2200","175.8000"
"2016/02/17","176.8600","2264999.0000","175.3200","177.2500","175.1248"
"2016/02/16","174.0100","2360975.0000","173.2000","174.0100","172.0500"
"2016/02/12","171.1400","1800434.0000","169.5400","171.1400","168.6999"
"2016/02/11","167.7000","3436276.0000","167.2600","168.7200","166.0500"
"2016/02/10","169.8800","1952905.0000","170.9300","172.6500","169.7200"
"2016/02/09","169.9900","2360700.0000","168.1800","171.3699","167.9700"
"2016/02/08","169.9400","3402016.0000","170.2900","170.6196","167.6200"
"2016/02/05","172.3100","2371990.0000","175.0400","175.1900","171.6500"
"2016/02/04","175.6100","3562207.0000","174.9500","176.7000","174.2300"
"2016/02/03","175.3900","3871039.0000","175.4700","175.8100","171.5700"
"2016/02/02","174.3700","5101168.0000","175.8600","176.0900","173.8000"
"2016/02/01","177.5900","3920843.0000","176.6100","178.3900","175.9100"
"2016/01/29","177.7500","4453035.0000","174.3400","177.7500","174.0800"
"2016/01/28","173.3600","2616488.0000","174.1300","174.3516","171.6500"
"2016/01/27","172.4200","3538849.0000","173.8900","175.6200","171.5010"
"2016/01/26","174.4000","2263672.0000","172.8500","174.6600","172.3900"
"2016/01/25","172.0700","2756649.0000","174.1000","174.3300","171.8277"
"2016/01/22","174.6600","2609834.0000","174.0300","174.8600","173.1800"
"2016/01/21","171.1500","3002510.0000","170.7900","173.1400","169.3300"
"2016/01/20","170.3200","8576978.0000","169.5900","171.8800","165.9600"
"2016/01/19","172.3400","5863305.0000","174.2000","174.2899","170.7200"
"2016/01/15","172.1500","8087103.0000","171.2000","173.0585","170.1000"
"2016/01/14","175.9200","5081372.0000","173.7900","177.1800","172.0600"
"2016/01/13","173.1100","4125222.0000","178.4300","178.6400","172.7200"
"2016/01/12","177.4500","2997949.0000","177.7500","178.3600","175.2600"
"2016/01/11","175.9900","4481249.0000","177.0400","177.3200","174.0600"
"2016/01/08","175.9700","7356661.0000","178.9650","179.5300","175.6500"
"2016/01/07","177.8600","4838279.0000","179.1500","181.0000","177.5000"
"2016/01/06","182.3000","2755089.0000","181.9300","183.3800","181.1900"
"2016/01/05","184.6400","2882479.0000","184.5700","185.1150","183.4300"
"2016/01/04","184.3100","4193516.0000","183.7700","184.3200","182.0800"
"2015/12/31","186.9300","2395233.0000","188.1200","188.7600","186.9300"
"2015/12/30","188.8000","2535857.0000","189.9700","189.9860","188.6700"
"2015/12/29","190.2000","1757106.0000","189.4300","190.5099","189.3400"
"2015/12/28","188.1000","2668291.0000","187.8500","188.1800","187.0000"
"2015/12/24","188.5100","1171195.0000","188.6900","189.1700","188.3400"
"2015/12/23","188.8400","2275458.0000","187.7500","188.9400","187.5700"
"2015/12/22","186.6000","2423076.0000","185.8500","186.8900","184.8000"
"2015/12/21","184.9300","2168689.0000","184.7400","185.0700","183.4700"
"2015/12/18","184.4000","4531140.0000","186.9500","187.0800","184.4000"
"2015/12/17","187.8900","3095714.0000","191.1400","191.1600","187.8200"
"2015/12/16","190.6700","6359558.0000","189.2800","191.0800","187.7000"
"2015/12/15","188.0300","3799311.0000","187.7500","188.9600","187.5300"
"2015/12/14","186.0900","2718343.0000","185.3200","186.0900","183.3100"
"2015/12/11","184.9800","3084158.0000","186.4400","187.1500","184.7500"
"2015/12/10","188.7400","4083791.0000","188.5000","190.1800","188.1000"
"2015/12/09","188.3100","4500273.0000","189.1200","191.3200","187.2000"
"2015/12/08","189.7300","1721657.0000","189.2500","190.7200","188.6700"
"2015/12/07","190.9500","1752945.0000","191.8800","191.8800","189.9800"
"2015/12/04","192.1600","2900787.0000","188.9900","192.5200","188.8400"
"2015/12/03","188.4600","2724471.0000","191.5600","191.7500","187.7300"
"2015/12/02","191.1800","1999616.0000","193.1800","193.4462","190.9200"
"2015/12/01","193.2200","1812918.0000","192.0500","193.3000","191.7800"
"2015/11/30","191.3700","1550956.0000","192.4500","192.4700","191.2400"
"2015/11/27","192.1500","894462.0000","192.0800","192.3800","191.5000"
"2015/11/25","191.9600","758701.0000","192.1500","192.3099","191.6700"
"2015/11/24","192.0200","1571991.0000","190.6300","192.3800","190.1800"
"2015/11/23","191.7100","1308110.0000","191.8900","192.5380","191.2000"
"2015/11/20","191.9300","1317636.0000","192.0100","192.6600","191.5000"
"2015/11/19","191.2200","2155031.0000","191.3000","191.6800","190.9000"
"2015/11/18","191.3200","2858619.0000","188.9100","191.5100","188.8900"
"2015/11/17","188.2900","1879921.0000","188.8600","189.7900","187.8340"
"2015/11/16","188.5200","1687079.0000","185.5000","188.5500","185.3600"
"2015/11/13","185.6700","3223790.0000","187.3500","187.6200","185.5800"
"2015/11/12","187.8400","2454679.0000","189.3600","189.8100","187.7800"
"2015/11/11","190.3900","1114337.0000","191.4800","191.5500","190.3900"
"2015/11/10","191.1200","1257459.0000","190.2600","191.2500","189.9100"
"2015/11/09","190.7600","2127809.0000","191.8900","192.0100","189.7500"
"2015/11/06","192.5600","2172599.0000","192.2600","192.8300","191.1180"
"2015/11/05","192.6400","2185094.0000","192.9900","193.4370","191.7100"
"2015/11/04","192.8800","1786682.0000","193.7700","193.9000","192.2765"
"2015/11/03","193.4300","3920095.0000","192.5400","194.0600","192.2800"
"2015/11/02","192.8200","2403261.0000","190.9800","193.0900","190.8500"
"2015/10/30","190.5600","2011559.0000","191.8200","192.0000","190.5600"
"2015/10/29","191.5300","1779006.0000","191.0400","191.8540","190.8900"
"2015/10/28","191.6000","2251895.0000","189.8400","191.6000","189.0600"
"2015/10/27","189.4000","1442405.0000","189.0800","189.7580","188.6500"
"2015/10/26","189.7700","1150450.0000","190.1100","190.1200","189.3900"
"2015/10/23","190.2200","1624328.0000","190.0000","190.6300","189.1400"
"2015/10/22","188.1700","1498286.0000","186.0200","188.3830","185.9700"
"2015/10/21","184.9700","1556681.0000","186.7900","186.8100","184.8600"
"2015/10/20","186.1800","1151189.0000","186.0200","186.8699","185.7000"
"2015/10/19","186.4200","768898.0000","185.6600","186.4300","185.3100"
"2015/10/16","186.2000","1241247.0000","185.9200","186.3400","185.1241"
"2015/10/15","185.4500","2521946.0000","183.4000","185.4940","183.0200"
"2015/10/14","182.7100","1184012.0000","183.4500","184.1300","182.3900"
"2015/10/13","183.5700","1022226.0000","183.9800","185.3100","183.3900"
"2015/10/12","184.8000","885090.0000","184.6800","184.9300","184.1800"
"2015/10/09","184.5800","1651032.0000","184.6600","185.0800","183.9100"
"2015/10/08","184.4800","3109451.0000","182.4400","184.7800","182.0800"
"2015/10/07","182.8700","1693811.0000","182.4000","183.1900","181.0500"
"2015/10/06","181.3500","1325351.0000","181.8800","182.4080","180.5900"
"2015/10/05","181.9600","2049140.0000","180.1400","182.1800","180.0000"
"2015/10/02","178.7500","2307155.0000","174.0000","178.7500","173.3500"
"2015/10/01","176.2000","3948423.0000","175.9700","176.4300","174.0000"
"2015/09/30","175.7100","4123433.0000","174.5600","175.8400","173.6700"
"2015/09/29","172.4000","3219419.0000","172.6700","173.9200","171.3601"
"2015/09/28","172.3100","3732757.0000","175.8600","175.8700","172.0200"
"2015/09/25","176.7600","3436258.0000","178.4800","178.7100","175.8300"
"2015/09/24","176.8800","2561648.0000","176.0500","177.3100","174.6900"
"2015/09/23","177.4300","1670239.0000","177.9900","178.4500","176.8500"
"2015/09/22","177.7500","2468477.0000","177.8000","178.2490","176.5400"
"2015/09/21","180.1000","1467587.0000","180.1500","181.2000","178.9400"
"2015/09/18","180.1300","3205046.0000","180.4100","182.0400","179.6900"
"2015/09/17","183.0900","3106218.0000","183.4000","185.9900","182.7400"
"2015/09/16","183.5700","2098872.0000","182.3400","183.7200","181.9100"
"2015/09/15","181.9800","1641523.0000","180.2200","182.4200","179.7700"
"2015/09/14","179.6400","905324.0000","180.5800","180.5800","179.1800"
"2015/09/11","180.3200","2184960.0000","179.0900","180.4200","178.3300"
"2015/09/10","179.5700","1774435.0000","178.2500","180.7800","178.0657"
"2015/09/09","178.5700","2125544.0000","182.8000","182.8500","178.1700"
"2015/09/08","181.0100","2247956.0000","179.6700","181.1500","178.9200"
"2015/09/04","176.4900","2317653.0000","176.8800","177.6900","175.6400"
"2015/09/03","179.2700","2420172.0000","179.9600","181.5401","178.7100"
"2015/09/02","179.1200","2423477.0000","178.4800","179.1300","176.4000"
"2015/09/01","175.5800","8530403.0000","177.1100","178.5000","174.8300"
"2015/08/31","181.1100","1921782.0000","181.6800","182.5400","180.6000"
"2015/08/28","182.7200","2944966.0000","181.9700","183.1900","181.4300"
"2015/08/27","182.7200","7168362.0000","180.8000","182.8000","178.9420"
"2015/08/26","178.3600","7085026.0000","176.2300","178.5100","172.6800"
"2015/08/25","171.5500","8124928.0000","179.1600","179.8000","171.3700"
"2015/08/24","173.6600","12324760.0000","172.0000","179.5400","168.0800"
"2015/08/21","181.0400","6144482.0000","185.0800","186.0300","181.0400"
"2015/08/20","186.9700","4195268.0000","189.3600","189.9268","186.9500"
"2015/08/19","190.9800","1771931.0000","191.7800","192.5500","190.1200"
"2015/08/18","192.5000","1023800.0000","192.8400","193.1600","192.2800"
"2015/08/17","193.0900","1926335.0000","191.4200","193.0900","190.8600"
"2015/08/14","192.0200","742451.0000","191.1200","192.0800","190.9800"
"2015/08/13","191.2800","1155942.0000","191.4200","192.1200","190.7700"
"2015/08/12","191.4900","3758708.0000","189.8800","191.7600","188.3000"
"2015/08/11","191.3200","4996313.0000","191.6400","192.0400","190.5000"
"2015/08/10","193.0900","1346700.0000","191.9000","193.1500","191.9000"
"2015/08/07","190.6700","1853704.0000","190.8800","190.9850","189.6900"
"2015/08/06","191.1700","1320992.0000","192.7700","192.9300","190.3900"
"2015/08/05","192.6400","1369652.0000","193.0400","193.7500","192.3100"
"2015/08/04","191.9700","1601650.0000","192.3500","192.7600","191.4577"
"2015/08/03","192.3500","3080598.0000","193.0000","193.0100","191.3300"
"2015/07/31","192.9500","1437242.0000","193.9200","193.9200","192.7087"
"2015/07/30","193.2800","924412.0000","192.7700","193.4800","192.0200"
"2015/07/29","193.2500","2471134.0000","192.0700","193.5000","191.9100"
"2015/07/28","191.8900","931309.0000","190.5900","192.1000","189.6300"
"2015/07/27","189.5900","1745268.0000","189.7800","190.3160","189.1500"
"2015/07/24","190.6700","1589133.0000","192.8600","192.8900","190.3600"
"2015/07/23","192.6800","899266.0000","194.0000","194.0300","192.3400"
"2015/07/22","193.7900","1193774.0000","193.3800","194.1599","193.3800"
"2015/07/21","194.1700","764182.0000","194.8200","195.0500","193.8600"
"2015/07/20","194.9400","1103313.0000","195.0900","195.4600","194.6000"
"2015/07/17","194.8500","871193.0000","194.6800","194.9200","194.2400"
"2015/07/16","194.6200","949103.0000","194.3100","194.6700","194.0510"
"2015/07/15","193.1400","1174558.0000","193.2900","193.7300","192.6201"
"2015/07/14","193.2200","1128915.0000","192.3700","193.5300","192.2711"
"2015/07/13","192.3700","1026105.0000","191.5900","192.4800","191.5800"
"2015/07/10","190.2400","1647655.0000","190.1800","190.7100","189.3500"
"2015/07/09","187.8500","2223693.0000","189.9000","190.1289","187.8300"
